Business_Name,Rating,Total_Reviews,Stars,Review
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",1,Se roban tus pertenencias en los lockers
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",5,El mejor!
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",4,
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",5,
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",3,
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",5,
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",5,
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",5,
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",5,
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",5,
Sports World Punto MAQ,4.1,414,2,"Nunca ponen el aire acondicionado siendo que es un gimnasio, como es posible. Y si te inscribes por las clases, olvidalo. Nunca hay cupo. Sobre todo las clases de pilates reformer. Es prácticamente imposible encontrar lugar. Lo peor es que siempre entran las mismas señoras, que dedican su semana a estar a la hora en punto esperando para ganarles a todos. Que egoísmo, si los demás socios también tenemos derecho a entrar a las clases, no? Nosotros también pagamos nuestra mensualidad y tenemos derecho a hacer uso de sus servicios. Ademas, alguien debería decirles que si en verdad quieren ver resultados y que parezca que dedican tanto tiempo al gimnasio, mejor se pongan a correr o algo en lo que quemen mas calorías, que acostadas en su camita. Bueno, también viendo eso, y si siempre entra la misma gente, significa que las clases no son tan buenas. Y si hay tanta demanda, también el gimnasio debería poner mas clases: martes y jueves hay 2 clases en todo el dia. La verdad el gimnasio deja mucho que desear. Hay mucha competencia y mejores opciones."
Sports World Punto MAQ,4.1,414,5,"Me gusta el lugar lo malo es que se llena mucho, tiene una hermosa vista fue lo que más me gustó y en la alberca también se mira la vista hermosa"
Sports World Punto MAQ,4.1,414,1,"Muy mal de parte del personal de la alberca. Pagué mis clases y no me enseñaron ni a caminar en el agua. Un instructor YAIR, no sé si por indicaciones de su superior, es muy déspota conmigo. Dos veces me ha sugerido que me salga del carril de principiantes y ahí meten a los que saben nadar o a sus ""amiguitas"", ahora hasta  GRACE otra instructora, la semana pasada que fuí  puse mis sandalias donde siempre y que las pusiera donde ella me indicara o sea lejos de la alberca. Si quiero entrar me tengo que estar cuidando que instructores están y muchas veces mejor me regreso. Son muy elitistas y clasistas. En pocas palabras me traen de encargo. Pagué mis clases en otro club, en el cual son muy amables y cordiales."
Sports World Punto MAQ,4.1,414,2,"Hay un coach que en lugar de *ayudarte* entre comillas ""ayudarte"" a dejar el equipo en su lugar más estropea todo, soy mujer y no cargo lo mismo que sus amigos y q el, el cual eh compartido aparatos con el señor y sus amiguitos q entrena y deja el equipo pesado en el aparato el cual con mucho trabajo lo cargo y se empieza a burlar su nombre es JUAN MANUEL GUERRERO mi membresía es 6865 deberían tener más educación en especial los q trabajan ahi"
Sports World Punto MAQ,4.1,414,5,"El gimnasio al que siempre prefiero ir. Bien distribuido, nunca he tenido problema con las toallas, pero después de las 5pm se llena mucho el área de pesas."
Sports World Punto MAQ,4.1,414,4,"Buena alberca, tiene iluminación natural de los sw que no se ve todo encerrado, el pero aquí fue con su sistema de huellas batallé muchísimo para entrar y salir de plano me tuvieron que dar la salida manual porque no leía mi huella y esque cuando uno sale de nadar luego pasa eso pero aquí el sistema que es lo de los más modernos no detecta bien las huellas"
Sports World Punto MAQ,4.1,414,2,"En mi experiencia, fallan en la atención al socio. Nunca regularizaron datos de mi membresía. Poca atención  las necesidades de los socios"
Sports World Punto MAQ,4.1,414,1,"Lo que dicen del instructor John y sus desagradables comportamientos con otras usuarias es cierto, esperen una queja formal ante la autoridad competente, porque evidentemente como club ustedes no han hecho absolutamente nada."
Sports World Punto MAQ,4.1,414,2,"Las últimas veces no he tomado agua por qué ya van varios días que el agua sabe a tierra, puede ser peligroso ya que puede tener metales pesados u otras cosas."
Sports World Punto MAQ,4.1,414,4,"Existe solo en aparato de cada uno prácticamente, por lo suele sentirse lleno fácilmente. Todo se encuentra en buen estado"
Sports World Punto MAQ,4.1,414,5,"Una buena opción para quienes necesitan ejercitar su cuerpo, en una plaza comercial céntrica, que ofrece muchas otras opciones comerciales, gastronómicas, de diversión, salud y servicios de trámites para pasaportes."
Sports World Punto MAQ,4.1,414,2,"Muy pequeño para lo que se paga, el tipo de gente nefasta. Todo esta muy encimado. Las regaderas me gustaron."
Sports World Punto MAQ,4.1,414,4,"Bien ,solo mejorar los baños darles continuamente mantenimiento"
Sports World Punto MAQ,4.1,414,5,"Super gym llevo 2 años nadando, pesas y box"
Sports World Punto MAQ,4.1,414,5,Un lugar hermoso y muy limpio con buenos entrenadores
Sports World Punto MAQ,4.1,414,2,Parece que no tienen o no funciona su aire acondicionado...y pues es un horno apestoso
Sports World Punto MAQ,4.1,414,3,La parte de fit kids es la mejor ya que puedes estar ejercitándote en lo que tus hijos aprenden a pesar de cerrar los fines de semana antes . Los lockers fallan. Hay no hay que dar número de membresia para las toallas.
Sports World Punto MAQ,4.1,414,5,"Super las instalaciones y la alberca es muy privada, son pasillos independientes y eso me gusta, no tener que pasar por todos los aparatos!!"
Sports World Punto MAQ,4.1,414,5,Le falta mucho mantenimiento es una pena ver las instalaciones con moho ...
Sports World Punto MAQ,4.1,414,5,"Excelentes instalaciones, máquinas totalmente funcionales"
Sports World Punto MAQ,4.1,414,5,Muy amables los entrenadores.
Sports World Punto MAQ,4.1,414,5,Una alberca increíble
Sports World Punto MAQ,4.1,414,5,Me encanta
Sports World Punto MAQ,4.1,414,1,"El peor de todos!!! . El personal grosero, no escuchan  y maltratan a los usuarios, el coordinador nunca está, regaderas tapadas de pelos y muchas veces sin jabón,  la maestra Patricia de transformer pilates da las clases  sentada y tomando café, nunca corrige a sus alumnos, te hacen llenar un cartoncito ridículo para darte las toallas, lo cual te hace perder tiempo, los entrenadores te quitan de los aparatos para dárselos a quienes les pagan, aparatos descompuestos que duran semanas así, . etc. etc."
Sports World Punto MAQ,4.1,414,4,
Sports World Punto MAQ,4.1,414,5,
Sports World Punto MAQ,4.1,414,5,
Sports World Punto MAQ,4.1,414,5,
Sports World Punto MAQ,4.1,414,5,
Sports World Punto MAQ,4.1,414,5,
Sports World Punto MAQ,4.1,414,5,
Sports World Punto MAQ,4.1,414,5,
Sports World Punto MAQ,4.1,414,5,
Sports World Punto MAQ,4.1,414,5,
Sports World Punto MAQ,4.1,414,2,"Nunca ponen el aire acondicionado siendo que es un gimnasio, como es posible. Y si te inscribes por las clases, olvidalo. Nunca hay cupo. Sobre todo las clases de pilates reformer. Es prácticamente imposible encontrar lugar. Lo peor es que siempre entran las mismas señoras, que dedican su semana a estar a la hora en punto esperando para ganarles a todos. Que egoísmo, si los demás socios también tenemos derecho a entrar a las clases, no? Nosotros también pagamos nuestra mensualidad y tenemos derecho a hacer uso de sus servicios. Ademas, alguien debería decirles que si en verdad quieren ver resultados y que parezca que dedican tanto tiempo al gimnasio, mejor se pongan a correr o algo en lo que quemen mas calorías, que acostadas en su camita. Bueno, también viendo eso, y si siempre entra la misma gente, significa que las clases no son tan buenas. Y si hay tanta demanda, también el gimnasio debería poner mas clases: martes y jueves hay 2 clases en todo el dia. La verdad el gimnasio deja mucho que desear. Hay mucha competencia y mejores opciones."
Sports World Punto MAQ,4.1,414,5,"Me gusta el lugar lo malo es que se llena mucho, tiene una hermosa vista fue lo que más me gustó y en la alberca también se mira la vista hermosa"
Sports World Punto MAQ,4.1,414,1,"Muy mal de parte del personal de la alberca. Pagué mis clases y no me enseñaron ni a caminar en el agua. Un instructor YAIR, no sé si por indicaciones de su superior, es muy déspota conmigo. Dos veces me ha sugerido que me salga del carril de principiantes y ahí meten a los que saben nadar o a sus ""amiguitas"", ahora hasta  GRACE otra instructora, la semana pasada que fuí  puse mis sandalias donde siempre y que las pusiera donde ella me indicara o sea lejos de la alberca. Si quiero entrar me tengo que estar cuidando que instructores están y muchas veces mejor me regreso. Son muy elitistas y clasistas. En pocas palabras me traen de encargo. Pagué mis clases en otro club, en el cual son muy amables y cordiales."
Sports World Punto MAQ,4.1,414,2,"Hay un coach que en lugar de *ayudarte* entre comillas ""ayudarte"" a dejar el equipo en su lugar más estropea todo, soy mujer y no cargo lo mismo que sus amigos y q el, el cual eh compartido aparatos con el señor y sus amiguitos q entrena y deja el equipo pesado en el aparato el cual con mucho trabajo lo cargo y se empieza a burlar su nombre es JUAN MANUEL GUERRERO mi membresía es 6865 deberían tener más educación en especial los q trabajan ahi"
Sports World Punto MAQ,4.1,414,5,"El gimnasio al que siempre prefiero ir. Bien distribuido, nunca he tenido problema con las toallas, pero después de las 5pm se llena mucho el área de pesas."
Sports World Punto MAQ,4.1,414,4,"Buena alberca, tiene iluminación natural de los sw que no se ve todo encerrado, el pero aquí fue con su sistema de huellas batallé muchísimo para entrar y salir de plano me tuvieron que dar la salida manual porque no leía mi huella y esque cuando uno sale de nadar luego pasa eso pero aquí el sistema que es lo de los más modernos no detecta bien las huellas"
Sports World Reforma,4.1,529,,"Actualizacion nov 2023
Ha decaído la organización, se fueron varios instructores y a los demás les están cambiando horarios, no cubren a la gente cuando se van de vacaciones y la app no esta actualizada adecuadamente. Ha habido robos en la zona de lockers. Los tapetes de wellness ya se necesitan sustituir. Los instructores siguen siendo chidos, también el personal de mostrador, es por lo que vale la pena.

El personal es muy amable y las instalaciones me gustan por iluminadas, los vestidores son muy amplios, con bastante regaderas, lockers y amenidades, tienen secadora de cabello, plancha y te proporcionan Jabón, shampoo, crema y hasta gel de cabello. Cuentan con sauna y vapor. En la zona de cardio tienen bastantes caminadoras, diferentes tipos de elípticas y escaladoras. Tienen una pequeña zona de box y xfit, además de bastantes equipos de pesas. Las clases son principalmente de 6 a 10 am y después de las 6 pm  y cuentan con un salón de wellness con clases de yoga y pilates principalmente, salón de spinning y de aerobicos.
Tienen bastantes promos para engancharte, hay que buscar cual te conviene.
El unico problema qué le he visto es que hubo una instructora qué llego claramente enferma, con tos y moqueo y sin cubrebocas, todavía en el vestidor se pudo escuchar diciendo lo muy enferma qué estaba y cuestión que postpandemia no debería de estar sucediendo. Además no me encanta tanto la rotacion de clases e instructores, es un poco complicado tener continuidad en la misma disciplina principalmente del salón de fitness.

Creo que es un muy buen gym, Buena ubicación, Buenas instalaciones y nadie se mete contigo por lo que es un ambiente qué se siente seguro, libre de acoso."
